chrom	start	end	name	score
Chr1	4453700	4454400	DMR529	-30.8425948164968
Chr1	4470800	4471300	DMR530	-39.0746104115928
Chr1	4474600	4475100	DMR531	-39.4085547110599
Chr1	4482600	4483300	DMR532	-40.7688215850789
Chr1	4485800	4486300	DMR533	-27.1107372889492
Chr1	4486600	4486900	DMR534	-27.3600464576074
Chr1	4487900	4488200	DMR535	-26.1102038347547
Chr1	4489600	4490500	DMR536	-36.3129697297006
Chr1	4493200	4493700	DMR537	27.1425316410022
Chr1	4495700	4496700	DMR538	-27.6995553631393
Chr1	4497300	4497600	DMR539	-26.3198757763975
Chr1	4500000	4500800	DMR540	-32.9583832878156
Chr1	4517800	4518300	DMR541	-33.7900314068116
Chr1	4566200	4566700	DMR542	-27.1155823724913
Chr1	4569700	4570000	DMR543	-27.46269324063
Chr1	4570200	4570500	DMR544	-25.3896430367019
Chr1	4575200	4575700	DMR545	-37.5808987310643
Chr1	4594900	4595500	DMR546	-28.2807462229899
Chr1	4617000	4617300	DMR547	-27.400302042852
Chr1	4639500	4639800	DMR548	-27.6180127972957
Chr1	4645200	4645700	DMR549	-32.1078599814365
Chr1	4670200	4670800	DMR550	-29.0669358728248
Chr1	4671000	4671300	DMR551	-26.4504095369394
Chr1	4685000	4685600	DMR552	30.2957745596717
Chr1	4711900	4712400	DMR553	-34.4452487369409
Chr1	4722900	4724100	DMR554	-31.5965122620352
Chr1	4725200	4725500	DMR555	-26.5228118861691
Chr1	4725600	4725900	DMR556	-26.339132055203
Chr1	4739100	4739400	DMR557	-26.390977443609
Chr1	4745200	4746000	DMR558	-28.542077361107
Chr1	4763800	4764100	DMR559	-31.9175777964676
Chr1	4765100	4765700	DMR560	-30.6158196012375
Chr1	4789900	4790200	DMR561	-27.4947785762328
Chr1	4790900	4791400	DMR562	-32.7586269751829
Chr1	4804600	4804900	DMR563	-26.3642426561897
Chr1	4805800	4806100	DMR564	-29.7601733639902
Chr1	4806200	4806500	DMR565	-35.0153338444615
Chr1	4818900	4819700	DMR566	-28.4253917677199
Chr1	4826100	4826400	DMR567	-25.6116676889525
Chr1	4830500	4830900	DMR568	-26.2621447483659
Chr1	4836200	4836700	DMR569	-37.7684263937463
Chr1	4844900	4845300	DMR570	-31.4910027998299
Chr1	4848600	4849100	DMR571	-26.3312133969694
Chr1	4917400	4917700	DMR572	-29.8401875133177
Chr1	4920400	4920700	DMR573	-28.4608626389217
Chr1	4926300	4926600	DMR574	-32.7365747048138
Chr1	4927100	4927600	DMR575	-38.0854225328384
Chr1	4951100	4951400	DMR576	-25.8179872475142
Chr1	4955300	4955700	DMR577	-31.0465718768995
Chr1	4956600	4957000	DMR578	-28.5005606139692
Chr1	4981600	4982100	DMR579	-32.7138229642201
Chr1	4984600	4985000	DMR580	-29.2531829778089
Chr1	4985400	4986400	DMR581	-43.512137917721
Chr1	4986600	4987100	DMR582	-28.5972798542239
Chr1	4999300	5000100	DMR583	-26.5130167465341
Chr1	5010700	5011500	DMR584	-35.9597090467204
Chr1	5012600	5013400	DMR585	-30.9387047847261
Chr1	5014900	5015400	DMR586	-31.9160398667981
Chr1	5029200	5030100	DMR587	-32.6436698110808
Chr1	5034100	5034500	DMR588	-35.7692307692307
Chr1	5039300	5040400	DMR589	-30.971785500875
Chr1	5050900	5051400	DMR590	-29.0884057222432
Chr1	5052800	5053300	DMR591	-52.1498004728953
Chr1	5062200	5063000	DMR592	-40.8888006383794
Chr1	5075600	5076100	DMR593	-39.1593972238432
Chr1	5098300	5099400	DMR594	-38.417478980988
Chr1	5100300	5101000	DMR595	-42.7583194694829
Chr1	5110000	5110700	DMR596	-33.3309814480375
Chr1	5113700	5114200	DMR597	-37.8749089805616
Chr1	5117200	5117900	DMR598	-39.11597262385
Chr1	5118100	5118400	DMR599	-25.2882017172185
Chr1	5118700	5119000	DMR600	-34.9036402569593
Chr1	5120000	5120300	DMR601	-27.0462387853692
Chr1	5120500	5121000	DMR602	-29.3604648837493
Chr1	5121300	5121900	DMR603	-40.5327887781632
Chr1	5162800	5163700	DMR604	-29.8349837688641
Chr1	5173700	5174200	DMR605	-31.4673116570675
Chr1	5184900	5185200	DMR606	-32.1718042914986
Chr1	5200600	5201100	DMR607	-26.037817243853
Chr1	5206000	5206500	DMR608	-31.1855591264224
Chr1	5207000	5207300	DMR609	-26.2255858600282
Chr1	5208100	5208500	DMR610	-28.8099238241277
Chr1	5216600	5217000	DMR611	-31.66211220585
Chr1	5217800	5218300	DMR612	-33.9619135024609
Chr1	5246100	5246800	DMR613	-39.1606657141155
Chr1	5253400	5253800	DMR614	-30.25029065417
Chr1	5254400	5254900	DMR615	-42.6675762710193
Chr1	5255900	5256200	DMR616	-27.3665823514503
Chr1	5261000	5261300	DMR617	-26.5418020135001
Chr1	5300300	5300800	DMR618	-34.0062060531615
Chr1	5305100	5305400	DMR619	-25.4975369458128
Chr1	5306500	5307500	DMR620	-32.425641483896
Chr1	5307700	5308600	DMR621	-31.0649455552569
Chr1	5316900	5317500	DMR622	-29.1747120934795
Chr1	5319400	5319900	DMR623	-28.1722948731558
Chr1	5327700	5328000	DMR624	-43.4053621448579
Chr1	5363500	5364600	DMR625	-36.657441026502
Chr1	5382200	5382700	DMR626	-25.9793572834933
Chr1	5383800	5384300	DMR627	-30.4789649475894
Chr1	5401100	5401400	DMR628	-26.4623584277149
Chr1	5412700	5413200	DMR629	-26.6951242516127
Chr1	5413300	5414000	DMR630	-34.087715345022
Chr1	5414900	5415300	DMR631	-32.7415821651754
Chr1	5417100	5417600	DMR632	-29.5763869919015
Chr1	5418500	5418800	DMR633	-27.1215962731639
Chr1	5431300	5432200	DMR634	-30.3741606434566
Chr1	5433100	5433600	DMR635	-36.334185169295
Chr1	5433900	5434500	DMR636	-35.2709186800529
Chr1	5434600	5434900	DMR637	-42.2759964039556
Chr1	5435400	5435700	DMR638	-25.730387611208
Chr1	5455800	5456300	DMR639	-33.1272198119642
Chr1	5467100	5467600	DMR640	-32.4643351587204
Chr1	5474300	5474600	DMR641	-28.6885642561171
Chr1	5475100	5475400	DMR642	45.7532978477204
Chr1	5486800	5487100	DMR643	-27.72848651908
Chr1	5495700	5496000	DMR644	-29.1545189504373
Chr1	5500100	5500600	DMR645	-31.0717657701267
Chr1	5516600	5517100	DMR646	-28.1196809592189
Chr1	5558400	5558700	DMR647	-28.057393170034
Chr1	5564700	5565000	DMR648	-25.3109846088973
Chr1	5566000	5566500	DMR649	-28.8461482246021
Chr1	5575900	5576500	DMR650	-25.9392151630476
Chr1	5588900	5589500	DMR651	-39.0552682418334
Chr1	5620600	5620900	DMR652	-38.0264123734109
Chr1	5666700	5667000	DMR653	-26.8848529928304
Chr1	5670900	5671200	DMR654	-48.3626236435225
Chr1	5676500	5677300	DMR655	-40.9782110205121
Chr1	5689000	5689300	DMR656	-28.3207202061617
Chr1	5690600	5691000	DMR657	-30.1537342639679
Chr1	5703900	5704900	DMR658	-27.942727758769
Chr1	5707000	5707300	DMR659	-38.7323943661972
Chr1	5708600	5708900	DMR660	-25.1941094419276
Chr1	5711100	5711400	DMR661	-25.6919987852911
Chr1	5717400	5717800	DMR662	-31.8112955907956
Chr1	5718500	5719600	DMR663	-34.9659302985691
Chr1	5721100	5721700	DMR664	-29.5870241483627
Chr1	5724300	5724700	DMR665	-27.2835560370408
Chr1	5745800	5746200	DMR666	-29.6390181580726
Chr1	5746700	5747100	DMR667	-34.6934105836985
Chr1	5750900	5751400	DMR668	-33.4554295607665
Chr1	5754000	5754300	DMR669	-30.9040387366568
Chr1	5769300	5769600	DMR670	-25.6578316717791
Chr1	5769700	5770100	DMR671	-29.5032229692508
Chr1	5781200	5781500	DMR672	-29.4246741630463
Chr1	5794000	5794500	DMR673	-28.3199999727855
Chr1	5801700	5802600	DMR674	-28.1897123972233
Chr1	5807900	5808900	DMR675	-27.4170327423821
Chr1	5826800	5827500	DMR676	-33.0948636783671
Chr1	5830800	5831300	DMR677	-25.576714589656
Chr1	5847000	5847400	DMR678	-31.4018939344152
Chr1	5848300	5848600	DMR679	-29.9802761341223
Chr1	5849500	5849800	DMR680	-28.700729754623
Chr1	5855100	5855400	DMR681	-31.4253685482945
Chr1	5866600	5867300	DMR682	-42.1139557464682
Chr1	5881100	5881600	DMR683	-30.3792487304215
Chr1	5883300	5883800	DMR684	-36.0403255547134
Chr1	5887000	5887500	DMR685	-28.3259643909163
Chr1	5887700	5888200	DMR686	-30.1097790209515
Chr1	5888500	5888800	DMR687	-29.5312421201271
Chr1	5890000	5890300	DMR688	-25.8175486641141
Chr1	5891600	5892100	DMR689	-30.6765918918945
Chr1	5893200	5893700	DMR690	-28.3478484491117
Chr1	5897800	5898100	DMR691	-29.1346475108587
Chr1	5909900	5910200	DMR692	-30.7361132018666
Chr1	5911800	5912100	DMR693	-28
Chr1	5917500	5917900	DMR694	-29.1684434968017
Chr1	5924900	5925400	DMR695	-29.5242016941715
Chr1	5934900	5935200	DMR696	-25.57572791617
Chr1	5936700	5937000	DMR697	-25.8419298107463
Chr1	5942700	5943900	DMR698	-29.9505605772047
Chr1	5949300	5949800	DMR699	-35.7083127910201
Chr1	5991300	5991600	DMR700	-35.479905076863
Chr1	6001800	6002100	DMR701	-28.6447490168864
Chr1	6004000	6004300	DMR702	-25.5944739898527
Chr1	6004500	6004800	DMR703	-30.3152342723739
Chr1	6006800	6007100	DMR704	-28.231456043956
Chr1	6020100	6020600	DMR705	-31.4218602363465
Chr1	6021400	6021900	DMR706	-30.4245966309282
Chr1	6022500	6022800	DMR707	-32.0833180220238
Chr1	6026000	6026400	DMR708	-29.2276943552748
Chr1	6029300	6029800	DMR709	-31.6189616189796
Chr1	6035400	6035700	DMR710	-38.8063083476842
Chr1	6035800	6036100	DMR711	-25.6613756613757
Chr1	6036400	6036900	DMR712	-31.8656217514995
Chr1	6040700	6041100	DMR713	-27.399898225042
Chr1	6041600	6042100	DMR714	-30.5253739039699
Chr1	6042800	6043300	DMR715	-35.5793071665404
Chr1	6044200	6044800	DMR716	-30.2057316777827
Chr1	6044900	6045200	DMR717	-28.5114386783634
Chr1	6045300	6045600	DMR718	-28.0531813865147
Chr1	6045700	6046200	DMR719	-29.5009743810659
Chr1	6048100	6048600	DMR720	-32.0076473410302
Chr1	6077700	6078000	DMR721	37.468671679198
Chr1	6079900	6080400	DMR722	-37.6746681856492
Chr1	6083000	6083500	DMR723	-33.8939745550184
Chr1	6084600	6085100	DMR724	-44.0084742656912
Chr1	6087000	6087500	DMR725	-30.9144722683346
Chr1	6094500	6094800	DMR726	-25.5715051978238
Chr1	6095800	6096100	DMR727	-27.8695569136746
Chr1	6110100	6110600	DMR728	-28.6926956137145
Chr1	6115100	6115400	DMR729	-27.9570784303561
Chr1	6132600	6132900	DMR730	-25.9674425798469
Chr1	6133100	6133600	DMR731	-27.9182926619554
Chr1	6146800	6147300	DMR732	-32.7878587666701
Chr1	6150800	6151100	DMR733	-26.5556086693785
Chr1	6167800	6168300	DMR734	-30.4458061698689
Chr1	6170900	6171500	DMR735	-33.529382402157
Chr1	6171900	6172200	DMR736	-27.9569718450425
Chr1	6207600	6207900	DMR737	-25.2920864670545
Chr1	6214600	6215300	DMR738	-33.1159172657462
Chr1	6245000	6245500	DMR739	-30.6362142847421
Chr1	6245700	6246000	DMR740	-35.108269040312
Chr1	6250400	6250700	DMR741	-26.1576138897738
Chr1	6257200	6257500	DMR742	-26.3847311062778
Chr1	6257900	6258200	DMR743	-27.8543765836462
Chr1	6284700	6285000	DMR744	-25.6218866749689
Chr1	6286000	6286300	DMR745	-31.5777080062794
Chr1	6286500	6287000	DMR746	-33.3481601961062
Chr1	6291000	6291300	DMR747	-27.6289957211175
Chr1	6292000	6292400	DMR748	-26.1103507605678
Chr1	6309800	6310300	DMR749	-40.0206440283742
Chr1	6349400	6350100	DMR750	-37.8010062213497
Chr1	6353700	6354200	DMR751	-27.7145747968078
Chr1	6354600	6355500	DMR752	-29.6609773592396
Chr1	6357500	6357800	DMR753	-28.6322378716745
Chr1	6358000	6359200	DMR754	-30.2309060178426
Chr1	6372100	6372600	DMR755	-29.3388412986886
Chr1	6382400	6382700	DMR756	-25.6888122489199
Chr1	6387000	6387700	DMR757	-29.2179322335386
Chr1	6397100	6397400	DMR758	-27.8756783550815
Chr1	6397700	6398100	DMR759	-28.6850065371976
Chr1	6407200	6407500	DMR760	-28.2316472565039
Chr1	6413400	6414100	DMR761	-40.6269620737449
Chr1	6417100	6417400	DMR762	25.3276209677419
Chr1	6417500	6418000	DMR763	-39.9352807524146
Chr1	6422500	6422800	DMR764	-31.3793103448276
Chr1	6428100	6428400	DMR765	-27.2278995718681
Chr1	6501200	6501500	DMR766	-27.3526743526743
Chr1	6501900	6502200	DMR767	-28.4242202617665
Chr1	6519700	6520000	DMR768	26.4882943143813
Chr1	6523600	6524100	DMR769	-31.3523741288598
Chr1	6530500	6531300	DMR770	-28.4076083601601
Chr1	6531400	6531900	DMR771	-32.0935044147409
Chr1	6547900	6548200	DMR772	-26.6857766857767
Chr1	6550600	6551400	DMR773	-30.8982584723366
Chr1	6570000	6570600	DMR774	-31.5966760706818
Chr1	6584800	6585500	DMR775	-37.1233401497089
Chr1	6593800	6594400	DMR776	30.0139589577662
Chr1	6598200	6598700	DMR777	-29.9717994479261
Chr1	6598800	6599200	DMR778	-32.7839393175822
Chr1	6599900	6600400	DMR779	-34.5437613813103
Chr1	6604800	6605400	DMR780	-29.4937801418223
Chr1	6628500	6628900	DMR781	-33.9910514636966
Chr1	6648400	6649300	DMR782	-38.8914353078387
Chr1	6663700	6664500	DMR783	-32.1615125762118
Chr1	6693200	6693800	DMR784	-33.6306762167208
Chr1	6726000	6726500	DMR785	-34.203191983428
Chr1	6730200	6730700	DMR786	-30.8185508742696
Chr1	6761500	6762100	DMR787	-30.0273551486738
Chr1	6775800	6776300	DMR788	-31.538698872994
Chr1	6776700	6777000	DMR789	-28.900364787061
Chr1	6796900	6797600	DMR790	-32.4498226339516
Chr1	6798500	6798800	DMR791	-25.0090952340973
Chr1	6817300	6817900	DMR792	-33.3894853210058
Chr1	6818300	6819200	DMR793	-28.0242782093981
Chr1	6819900	6820400	DMR794	-27.8053730708205
Chr1	6821500	6821900	DMR795	-29.528071045114
Chr1	6829300	6829600	DMR796	-25.2456388729033
Chr1	6874100	6874400	DMR797	35.4545454545455
Chr1	6890400	6890900	DMR798	-36.9114525020299
Chr1	6891800	6892400	DMR799	-33.4594072623407
Chr1	6896100	6896700	DMR800	-36.3531876328723
Chr1	6897300	6897600	DMR801	-26.1095269430431
Chr1	6925200	6925600	DMR802	-32.447093913548
Chr1	6973100	6973800	DMR803	-33.3845189405703
Chr1	7001500	7001800	DMR804	-25.1226551226551
Chr1	7003000	7003500	DMR805	-31.138178511833
Chr1	7010900	7011400	DMR806	-28.8054556797344
Chr1	7017800	7018200	DMR807	-35.3743543204021
Chr1	7018400	7018700	DMR808	-44.1711229946524
Chr1	7021600	7021900	DMR809	-25.2450080949811
Chr1	7030700	7031100	DMR810	-32.4750628388631
Chr1	7063800	7064400	DMR811	-31.6620348205093
Chr1	7080000	7080500	DMR812	-35.8067851489704
Chr1	7092000	7092300	DMR813	-27.1527222198829
Chr1	7092400	7093300	DMR814	-37.8716274954386
Chr1	7115800	7116300	DMR815	-34.183540272079
Chr1	7120200	7120800	DMR816	-40.560314749009
Chr1	7122900	7123200	DMR817	-25.1785817940676
Chr1	7123900	7124200	DMR818	-26.3348648648649
Chr1	7125500	7126000	DMR819	-38.7160961062061
Chr1	7130000	7130600	DMR820	-38.128290363329
Chr1	7147700	7148500	DMR821	-36.5520037056527
Chr1	7155600	7156100	DMR822	-35.6515151508103
Chr1	7156900	7157900	DMR823	-39.678466013695
Chr1	7164400	7164900	DMR824	-26.5784644843734
Chr1	7165200	7165700	DMR825	-30.7588851567926
Chr1	7186600	7187000	DMR826	-28.2326759673321
Chr1	7188900	7189200	DMR827	25.3753075725042
Chr1	7190800	7191100	DMR828	-27.3546107506951
Chr1	7210000	7210700	DMR829	-34.852573059996
Chr1	7210800	7211900	DMR830	-34.5393101756836
Chr1	7212600	7213000	DMR831	-27.4725435410264
Chr1	7213400	7214100	DMR832	-30.4686254306829
Chr1	7218900	7219800	DMR833	-35.8651051119323
Chr1	7220000	7220500	DMR834	-37.3293351751282
Chr1	7244100	7244700	DMR835	-31.0685002492055
Chr1	7259500	7259800	DMR836	-25.8273375782513
Chr1	7259900	7260700	DMR837	-28.2890464087237
Chr1	7262200	7262700	DMR838	-50.2256336211501
Chr1	7278000	7278800	DMR839	-36.7841708544024
Chr1	7287600	7288000	DMR840	-26.7329550293521
Chr1	7288100	7289000	DMR841	-40.2851799658108
Chr1	7302500	7302900	DMR842	-34.0339948652988
Chr1	7303800	7304500	DMR843	-28.2814260288374
Chr1	7305400	7305700	DMR844	-30.2301887444093
Chr1	7307300	7307600	DMR845	-33.8627386438446
Chr1	7308200	7308700	DMR846	-46.4091144613628
Chr1	7316200	7317300	DMR847	-34.5585814404433
Chr1	7317800	7318100	DMR848	-27.5762549124687
Chr1	7318700	7319200	DMR849	-31.5198815942883
Chr1	7325800	7326100	DMR850	-30.2026604767431
Chr1	7326900	7327500	DMR851	-29.7277460447448
Chr1	7327900	7328700	DMR852	-32.2216776928152
Chr1	7376600	7376900	DMR853	-29.0310915550835
Chr1	7379100	7379400	DMR854	-29.9454973368017
Chr1	7379800	7380400	DMR855	-29.0455890696976
Chr1	7411100	7411500	DMR856	42.8066155223928
Chr1	7414300	7414800	DMR857	-41.9709676472297
Chr1	7415200	7415500	DMR858	-34.1968599033816
Chr1	7418700	7419100	DMR859	-28.5673766972713
Chr1	7422100	7422500	DMR860	-29.1530755104639
Chr1	7476100	7476600	DMR861	-30.0993395630551
Chr1	7498900	7499500	DMR862	-36.8884493778812
Chr1	7510000	7510500	DMR863	-28.4607546597744
Chr1	7511100	7511600	DMR864	-25.529771298732
Chr1	7519100	7519600	DMR865	-27.330483034711
Chr1	7528200	7528500	DMR866	28.3317001469868
Chr1	7557300	7557900	DMR867	-37.4317467506281
Chr1	7558000	7558500	DMR868	-31.4432997297885
Chr1	7558700	7559200	DMR869	-36.4470800347711
Chr1	7559300	7559900	DMR870	-40.218431853964
Chr1	7562900	7563300	DMR871	-35.5148075453437
Chr1	7563600	7563900	DMR872	-35.916149068323
Chr1	7564000	7564700	DMR873	-33.2803574307406
Chr1	7567500	7567800	DMR874	-25.6890723663791
Chr1	7574800	7575500	DMR875	-35.1077558299826
Chr1	7575900	7576200	DMR876	-31.7885141978319
Chr1	7576500	7576900	DMR877	30.2505443214701
Chr1	7577100	7577400	DMR878	-36.682450429121
Chr1	7577900	7578400	DMR879	-36.7403400532701
Chr1	7582100	7583000	DMR880	-33.004773068993
Chr1	7583300	7584600	DMR881	-35.0190659935899
Chr1	7585200	7585800	DMR882	-34.9226021265555
Chr1	7587200	7587700	DMR883	-32.5213665562604
Chr1	7590700	7591200	DMR884	-32.6138235763432
Chr1	7597200	7597600	DMR885	-27.4740678441267
Chr1	7597800	7598100	DMR886	-35.2161605764282
Chr1	7607100	7607600	DMR887	-32.7971288369891
Chr1	7621100	7621500	DMR888	-34.1851736840614
Chr1	7621900	7622600	DMR889	-33.0242917878854
Chr1	7631300	7632200	DMR890	-33.2425468988792
Chr1	7633500	7633800	DMR891	-28.8143144408723
Chr1	7634300	7634800	DMR892	-32.6115789982573
Chr1	7634900	7635300	DMR893	-28.8683318211897
Chr1	7643500	7645000	DMR894	-37.2846443717386
Chr1	7646700	7647200	DMR895	-32.9596698679964
Chr1	7653300	7653800	DMR896	-33.4744163132934
Chr1	7675400	7676300	DMR897	-35.0630093580471
Chr1	7677400	7677900	DMR898	-26.4120987626707
Chr1	7681700	7682400	DMR899	-32.3426043850675
Chr1	7710200	7710500	DMR900	-25.3155245838173
Chr1	7710600	7710900	DMR901	-25.0246329687654
Chr1	7755300	7755600	DMR902	-31.2164034167265
Chr1	7756500	7756900	DMR903	-27.254509535623
Chr1	7774200	7775000	DMR904	-39.8684324568608
Chr1	7778300	7778600	DMR905	-25.2767935424501
Chr1	7779800	7780100	DMR906	-34.0857099283209
Chr1	7790800	7791100	DMR907	-32.9125861208511
Chr1	7861800	7862100	DMR908	-37.6178660049628
Chr1	7913300	7913900	DMR909	-34.4503546590975
Chr1	7926300	7926600	DMR910	27.9346079833342
Chr1	7929300	7929700	DMR911	-28.5596761598803
Chr1	7935700	7936000	DMR912	39.3506493506493
Chr1	7947200	7947500	DMR913	34.1268251465034
Chr1	7965300	7965800	DMR914	-30.7155440227164
Chr1	7980800	7981300	DMR915	-32.3650557235732
Chr1	7999100	8000600	DMR916	-41.3939850733615
Chr1	8001200	8002000	DMR917	-43.6360236011247
Chr1	8018400	8019000	DMR918	-35.5793336111992
Chr1	8019800	8020300	DMR919	-38.3461277523805
Chr1	8020700	8021000	DMR920	-32.6132613261326
Chr1	8064800	8065100	DMR921	-28.1846599789707
Chr1	8065800	8066200	DMR922	-26.4462430815259
Chr1	8066300	8066600	DMR923	-26.1111111111111
Chr1	8070500	8071000	DMR924	-45.1311847535041
Chr1	8073000	8073500	DMR925	-31.2961569354357
Chr1	8085700	8086100	DMR926	-37.5375347158162
Chr1	8086200	8086500	DMR927	-38.2614866875758
Chr1	8087500	8087800	DMR928	-29.3418439716312
Chr1	8088000	8089100	DMR929	-41.9945348935528
Chr1	8090600	8091100	DMR930	-29.3138181966507
Chr1	8091700	8092600	DMR931	-32.1687822970569
Chr1	8092700	8093200	DMR932	-36.0143221445408
Chr1	8093300	8094200	DMR933	-35.683009703406
Chr1	8095900	8096500	DMR934	-33.9242956543439
Chr1	8119100	8120000	DMR935	-28.8881957888203
Chr1	8124100	8124600	DMR936	-32.2201756129932
Chr1	8128100	8128400	DMR937	-25.6264617440695
Chr1	8129000	8129300	DMR938	-43.0832829199435
Chr1	8131300	8131700	DMR939	-29.1482420367706
Chr1	8140300	8140800	DMR940	35.058234490998
Chr1	8157900	8158600	DMR941	-38.51034431832
Chr1	8214300	8214700	DMR942	-35.7427426789816
Chr1	8216800	8217100	DMR943	-29.3432281851026
Chr1	8223000	8223300	DMR944	-34.9579831932773
Chr1	8223400	8224000	DMR945	-29.7602186029393
Chr1	8248100	8249900	DMR946	-30.847837121715
Chr1	8267300	8267600	DMR947	27.5433070866142
Chr1	8270400	8270700	DMR948	-25.0738823690189
Chr1	8280500	8281000	DMR949	-34.4281825225011
Chr1	8312600	8313000	DMR950	-27.2146094385358
Chr1	8328100	8328500	DMR951	-36.1228608289695
Chr1	8393300	8393700	DMR952	-33.7200575814757
Chr1	8407300	8407800	DMR953	-30.1636804955689
Chr1	8421600	8422100	DMR954	-27.4165518881235
Chr1	8428000	8428500	DMR955	-36.7020087518438
Chr1	8433300	8434500	DMR956	-30.7890115526485
Chr1	8434600	8435100	DMR957	-42.9138256489056
Chr1	8437800	8438300	DMR958	-43.8320394867896
Chr1	8438400	8438700	DMR959	-27.5374625374625
Chr1	8438900	8439200	DMR960	-36.318407960199
Chr1	8441600	8442100	DMR961	-32.8275877473814
Chr1	8442900	8443400	DMR962	-30.9754823476948
Chr1	8443500	8444000	DMR963	-31.3645060320311
Chr1	8444600	8444900	DMR964	-31.0243147074328
Chr1	8445400	8445700	DMR965	-37.7817408601413
Chr1	8445800	8446200	DMR966	-34.6857923308976
Chr1	8467900	8468200	DMR967	-26.595389748256
Chr1	8475400	8476000	DMR968	-39.669858651865
Chr1	8503700	8504200	DMR969	-31.5182920299396
Chr1	8508300	8508700	DMR970	-28.03885351994
Chr1	8511800	8512200	DMR971	-27.992277992278
Chr1	8529300	8530800	DMR972	-43.6187774229637
Chr1	8553800	8554600	DMR973	-35.413450180128
Chr1	8564600	8565400	DMR974	-36.4194362210551
Chr1	8565500	8566000	DMR975	-39.1194990692913
Chr1	8587300	8587800	DMR976	-44.8542738318966
Chr1	8602000	8602800	DMR977	-44.0093371789658
Chr1	8604600	8604900	DMR978	-26.9764670837057
Chr1	8612800	8613100	DMR979	-25.2399861043318
Chr1	8615200	8615800	DMR980	-32.6714666525142
Chr1	8616800	8617100	DMR981	-27.8230676328502
Chr1	8617900	8618800	DMR982	-29.5329564457599
Chr1	8619000	8619500	DMR983	-32.5235811894
Chr1	8626700	8627200	DMR984	-36.1686626123389
Chr1	8632900	8633400	DMR985	-34.8949614183077
Chr1	8636700	8637500	DMR986	-29.3481827375197
Chr1	8639300	8639700	DMR987	-32.4149912524197
Chr1	8642200	8642600	DMR988	-26.7460015129374
Chr1	8643600	8644100	DMR989	-34.9217875429321
